,Seed,KS_FR_pval,KS_CV_pval,Ttest_FR_pval,Ttest_CV_pval,Rel. Error FR,Rel. Error CV,Avg. Error,Percent Firing,Avg. FR,Avg. CV,Avg. FR Rel. Error,Avg. CV Rel. Error,STD FR,STD CV
51,52,0.01052328501811284,5.4942896857687274e-05,0.04220347143023111,0.16720641933486372,0.3693009118541033,0.24772036474164127,0.3085106382978723,0.94,19.382978723404257,0.20016495284301564,-0.15096286488825433,0.11465353211121106,13.209930486858454,0.1693129688662352
52,53,0.002401782106762952,0.0006228735643446345,0.020702347426134835,0.05133659228587802,0.3665831244778613,0.3041771094402673,0.33538011695906433,0.96,18.931578947368422,0.20721652869884322,-0.17073563449733314,0.15392146499860718,13.009229623681106,0.15353825275366803
53,54,0.003077064924010197,0.00010000177980312961,0.0002744966803940508,5.049058605628952e-05,0.39101620029455075,0.4482899689085256,0.41965308460153816,0.98,16.90721649484536,0.24264886972600316,-0.2594092548755378,0.35123265017830035,11.21907660553956,0.18225478810927473
54,55,0.0010676793365693112,2.6840634180595006e-06,0.006492994287230709,9.704525538889236e-06,0.4238095238095237,0.5603174603174603,0.492063492063492,0.91,18.144444444444446,0.24546416998472786,-0.20521467060663995,0.3669101418309086,12.955746139250001,0.16110799572634074
55,56,0.0014400904578845929,3.1825782237825917e-07,0.016413149483645553,0.09659402611242067,0.29848171152518976,0.2501725327812284,0.2743271221532091,0.93,18.70108695652174,0.20744993372296672,-0.18083192889909994,0.15522122167856806,13.463327763621422,0.20680350906695616
56,57,0.00018828660852518323,0.0003328882402302646,0.001624984628881119,0.0031695571099169245,0.40773809523809523,0.439484126984127,0.4236111111111111,0.98,17.541666666666668,0.22257196266042134,-0.23161828611159388,0.23943088340212332,12.820813698392504,0.161994920164999
57,58,0.03671936591179939,3.3399087814371134e-05,0.01223219691405175,0.10737670978742603,0.3174603174603174,0.3044034818228367,0.3109318996415771,0.94,18.5752688172043,0.2039177414530553,-0.18634317018329852,0.13555159153686935,12.949435624468483,0.1729404093571965
58,59,0.0009750385516707181,3.837262737037851e-06,0.00865998610492835,2.4311589725607335e-05,0.39068100358422936,0.5839733742959549,0.4873271889400921,0.93,18.322580645161292,0.23972298554723037,-0.19741172908384397,0.3349393526349727,13.524300145129114,0.14976632792211936
59,60,0.004930379358893071,9.23536102553739e-05,0.017565557753563207,0.00010896766958805845,0.19502407704654892,0.4172462992687712,0.30613518815766005,0.92,18.775280898876403,0.24098197125269866,-0.17758199434784397,0.3419502346277776,12.306482085697366,0.1825811822634674
60,61,0.0025330626773637952,0.0008775636035811703,0.0026100616212378306,0.057542158581296424,0.41156462585034015,0.3344671201814059,0.373015873015873,0.98,17.831632653061224,0.2061360003678938,-0.21891683841970652,0.1479043540931652,12.711264463979163,0.15167817822454854
61,62,0.01094967953287091,5.262048265508955e-05,0.007874453355584756,0.0008385527774936803,0.36532999164578117,0.47259816207184635,0.41896407685881376,0.96,18.389473684210525,0.22684063848336458,-0.19448159770188556,0.2632017509586084,12.479705408839294,0.1510482161804311
62,63,0.004681230963903909,0.00018028398475893677,0.009154874564501076,0.42420299132256567,0.3788819875776397,0.16321601104209799,0.2710489993098688,0.94,18.41304347826087,0.19092354254472393,-0.19344916451907881,0.06319112331101234,12.58030912552477,0.15180357430827154
63,64,0.021004666093183313,0.00025848033472039366,0.0037041329333422223,0.002368375750397102,0.2755102040816326,0.41609977324263037,0.3458049886621315,0.98,18.153061224489797,0.22409289202128105,-0.2048372277817784,0.24790044443213793,11.071983433853072,0.16516386981672818
64,65,2.4924852149222202e-05,4.779199014965944e-08,0.000446478401261986,4.4896729662511774e-07,0.5466269841269841,0.6269841269841269,0.5868055555555555,0.97,16.901041666666668,0.2534643732707004,-0.25967973231357544,0.4114606723991183,13.066859278913604,0.1595717220099652
65,66,0.0009513895959317958,3.2392205654061385e-07,0.0009286956280387128,2.5970193318798407e-11,0.36930091185410335,0.6127997298210063,0.49105032083755484,0.96,17.29787234042553,0.2926734448803017,-0.24229726581136207,0.6298032420632486,12.077392091357465,0.2016261821403758
66,67,0.010588773935202035,4.148055008050122e-06,0.0005239643297324697,0.00988798875228941,0.36175115207373276,0.4119303635432668,0.3868407578084998,0.95,17.048387096774192,0.21807190521647185,-0.2532255260929782,0.21437152683966068,11.659152230410088,0.16767338798868514
67,68,0.06503606034231617,5.9711756349035226e-05,0.022395482497286037,2.1665616085938012e-06,0.3186423505572441,0.5030395136778115,0.4108409321175278,0.94,18.9468085106383,0.26143003274657883,-0.17006853038747588,0.455818839721979,13.285824329422242,0.2133379387412309
68,69,4.1269634692874335e-05,5.042392086029165e-15,5.543602888231496e-05,9.954199316332123e-15,0.4718462823725982,0.8304928989139514,0.6511695906432748,0.97,16.11578947368421,0.28846340878916693,-0.2940763171617555,0.6063589201045515,11.920008087152622,0.13730035280515526
69,70,0.0053268104718741235,3.151663768986925e-06,0.007070770267477531,0.0007177983215493918,0.3995859213250518,0.4240855762594894,0.4118357487922706,0.93,18.222826086956523,0.22942545328879022,-0.20178130124925361,0.2775957440717818,13.077603683404273,0.16147575021403976
70,71,0.12988169477507358,0.0003768957229419933,0.047310081694844804,0.012889289443150998,0.22588522588522597,0.43650793650793657,0.33119658119658124,0.92,19.47252747252747,0.2139321501180725,-0.147040340156975,0.19131857687531217,12.382494431137747,0.1402315701923518
71,72,0.014115274693786447,0.0011301372155393626,0.016219065866527858,0.005356962103000645,0.3807835190813914,0.378757176629517,0.3797703478554542,0.94,18.72872340425532,0.22004906189825518,-0.17962136313708665,0.22538166946245786,13.440702096184873,0.15963827587323942
72,73,0.0006793023022179592,3.2392205654061385e-07,0.007375764461086252,3.136786944632777e-07,0.3741979061127996,0.5915231340763255,0.4828605200945626,0.95,18.31382978723404,0.2580342474561411,-0.19779504495341935,0.43690881569171697,12.72645595118337,0.17286181588462002
73,74,0.0016451649577422856,7.556933855301091e-07,0.0002789446975988858,1.3475433582912025e-06,0.3174603174603174,0.5853174603174603,0.45138888888888884,0.97,16.885416666666668,0.24880531813811682,-0.26036415783069694,0.38551590941202285,11.254970931091837,0.15303050826349537
74,75,0.002816417826647056,0.0001694066695620226,0.0016435804153403153,0.0003728454233327039,0.3540372670807453,0.48930296756383723,0.42167011732229126,0.94,17.592391304347824,0.2326831970362874,-0.2293963829835474,0.2957370596381929,11.373818464156026,0.1653497313851489
75,76,0.014950512899859303,4.894531149114766e-06,0.009770264805478374,2.202653663098528e-06,0.3480243161094225,0.5915231340763257,0.46977372509287413,0.95,18.579787234042552,0.24935277888608628,-0.1861452489173087,0.38856454029244974,11.356248442075177,0.16072944837478978
76,77,0.18454251258887872,2.4823351701289076e-05,0.2388163436112269,0.6047413123620334,0.26796861066523986,0.19823434991974317,0.2331014802924915,0.91,20.775280898876403,0.1875529412001314,-0.08997552815629174,0.04442134048576714,13.692861101530788,0.1764123819759344
77,78,0.01602023762750074,0.00017940904494149074,0.005138080312095979,0.000332550477527607,0.2971968929415738,0.44258696386355956,0.3698919284025667,0.95,18.20744680851064,0.23532731062400705,-0.20245496336786353,0.31046126838699634,11.557996581180275,0.18025788808801896
78,79,0.000361752866517603,0.00055772145231323,0.010585726428864448,0.04175203868729116,0.4495103005741304,0.3574805808848362,0.4034954407294833,0.95,18.46276595744681,0.2083530312052643,-0.19127115917319729,0.16025027788539176,13.49039046516708,0.15136549523691747
79,80,0.001981877033101397,0.0004265788917476804,0.0005707661518007663,0.0036791814883868103,0.34553049289891397,0.4304928989139515,0.3880116959064327,0.97,17.11578947368421,0.22071543046368908,-0.2502730840659793,0.22909245931152453,11.867348533637855,0.15197573266844314
80,81,0.013711398969900094,8.494351715028019e-07,0.006212157092693763,0.20169277642276714,0.2802197802197803,0.2582417582417582,0.2692307692307693,0.92,18.15934065934066,0.20013746736911364,-0.2045621682332963,0.11450047444486405,12.712993941235293,0.19255439031870406
81,82,0.05114050142615961,0.0029883934435779892,0.10987550928917127,0.0025825937296996273,0.2952380952380952,0.40476190476190477,0.35,0.91,20.072222222222223,0.2253459041963607,-0.12077177124978268,0.2548780617767,13.26452267246715,0.17024219705693755
82,83,0.00151947089521501,1.089160921686488e-06,0.0009949708081149838,0.00018052708273263353,0.46719031255113735,0.5307641957126493,0.4989772541318933,0.99,17.463917525773194,0.2371540403164728,-0.23502394985314706,0.32063373202260737,11.39480063714185,0.1789375551025194
83,84,0.01041600726728738,7.444011548099953e-05,0.016388684690587175,0.26898191106357766,0.32440476190476186,0.29365079365079366,0.3090277777777778,0.97,18.75,0.19477779065845544,-0.1786893794541978,0.08465417771980865,13.667746400437295,0.14499389345725472
84,85,0.0005281141768514082,5.718623095772651e-08,0.0068790119332042005,1.5349999821859393e-05,0.4339477726574501,0.583973374295955,0.5089605734767025,0.95,18.150537634408604,0.2438139151689078,-0.20494776918634308,0.3577204093966796,13.957266760002618,0.16332875408848202
85,86,0.00040663145431287347,0.00026392761467884006,0.009503521943003013,6.069347909493964e-05,0.40062111801242234,0.4458247066942719,0.4232229123533471,0.92,18.434782608695652,0.2428536556070011,-0.1924969203213446,0.35237303615665827,12.583032353674156,0.18299342833556523
86,87,0.007223981824594293,0.00055772145231323,0.01215801980604856,0.27961188057746694,0.2760891590678824,0.20854441067207025,0.24231678486997632,0.96,18.585106382978722,0.1949740765798458,-0.18591225299658648,0.08574723018715578,13.000335163001946,0.1545632754320037
87,88,0.004193635447735189,0.0003611678930907619,0.008503428369761168,0.1179111585744739,0.35610766045548653,0.29365079365079366,0.3248792270531401,0.95,18.358695652173914,0.202941228981402,-0.1958297750134145,0.1301137111276417,12.722225948366328,0.16826651224536202
88,89,7.858788295030654e-05,4.396102030101746e-10,0.00015791498963007834,2.039143480968798e-09,0.5530191458026509,0.7575683194239895,0.6552937326133201,0.98,16.5979381443299,0.26155240871505236,-0.27295664655464374,0.4565003116958042,11.923864828560498,0.13588175251334136
89,90,0.0029079874851665253,0.008235616817976398,0.012902159679830825,0.0029811198510775734,0.3174603174603174,0.30440348182283666,0.310931899641577,0.95,18.623655913978496,0.22307037260441392,-0.18422365890447054,0.2422063663056983,12.739249297183816,0.1610021955703801
90,91,0.033418598228823204,0.0016226904798853446,0.05836240356017234,0.015447139621146884,0.3126293995859213,0.3371290545203589,0.3248792270531401,0.93,19.581521739130434,0.21524979796792978,-0.14226603889086228,0.198656129274278,13.402278597214485,0.16270009382733483
91,92,0.008235616817976398,7.961958296839563e-05,0.011962867530133925,0.9709616501254177,0.41244239631336393,0.21838197644649257,0.31541218637992824,0.95,18.543010752688172,0.18007799090572377,-0.18775617770251704,0.0027957730241557075,13.190632044411943,0.14328728315601788
92,93,9.664132970623513e-05,8.169038971950867e-06,0.002295289278513857,4.784721224870849e-06,0.3665831244778613,0.5568086883876358,0.4616959064327485,0.96,17.705263157894738,0.2483468736403886,-0.22445223087267965,0.38296298108260407,12.711266187467032,0.16843454892300075
93,94,0.0016897364158227337,3.181392794281134e-05,0.00408831897241493,0.00562192382542674,0.35409035409035405,0.3266178266178267,0.34035409035409037,0.93,17.923076923076923,0.22155089530898436,-0.21491128374493573,0.23374489135587695,12.75119539255586,0.17084640551085736
94,95,0.02511165668042998,1.0054476031099995e-05,0.05809897099635759,0.960821527419178,0.34599607633315493,0.10834670947030497,0.22717139290172994,0.9,19.471910112359552,0.17887910380710398,-0.14706738252831442,-0.0038804393701647416,14.475154915738099,0.1485486579108993
95,96,0.017247538629313407,0.0019059228736808508,0.01783533827521777,0.001610304545908638,0.34195997239475495,0.3153899240855763,0.32867494824016563,0.94,18.755434782608695,0.22631227168726545,-0.17845131840476425,0.2602594480871159,13.445844388981422,0.16365957369288603
96,97,0.00884044732754012,2.8097729419981023e-06,0.006775907776547004,6.279750366617617e-06,0.3741979061127997,0.48514015535292127,0.42966903073286045,0.95,18.27659574468085,0.2494488737851403,-0.19942601639847482,0.3890996615368388,12.59361055094678,0.17704149099593963
97,98,0.007997297277894623,9.332454294176272e-05,0.006746663573084612,0.4885191312966123,0.38336783988957907,0.1677018633540372,0.27553485162180813,0.94,18.23913043478261,0.18957363433953028,-0.20106711810095296,0.05567392348370247,12.552385504458982,0.15726258290166698
98,99,0.002644087601928822,2.978734803346302e-09,0.0004891532127667672,4.752613321764182e-09,0.43313069908814594,0.6766295170550489,0.5548801080715975,0.95,17.0531914893617,0.26933160312454607,-0.2530150781645839,0.49982011569926765,11.547880915743065,0.17067013889946742
99,100,0.029871638385501834,2.1333089006419867e-05,0.00876174166441883,4.894090196347814e-06,0.1971326164874552,0.5194572452636969,0.358294930875576,0.94,18.49462365591398,0.24657463299261112,-0.18987568898134488,0.37309394921794237,11.415537097480629,0.15845973479310843
100,101,0.00012587899240886172,7.165902032666743e-05,0.0004227471711131926,1.392298573361201e-05,0.44246031746031744,0.48115079365079366,0.4618055555555556,0.97,16.9375,0.24337994486634332,-0.25808273944029203,0.3553037699015316,12.50484281188692,0.16210283067176742
101,102,0.002179049909327504,0.0002891945713261327,0.005257506064421837,0.015624409839044943,0.4007936507936508,0.35615079365079366,0.3784722222222222,0.98,18.161458333333332,0.21437028898871988,-0.20446940726577442,0.19375842977056562,12.733546326139098,0.15867148982731216
102,103,0.03260045015099,0.0002169477801347158,0.027865896587373092,0.00046300512751427437,0.2377501725327812,0.3806073153899241,0.30917874396135264,0.93,19.092391304347824,0.23230445682385722,-0.16369153333988323,0.29362797855510775,12.817898777267365,0.16845028554368519
103,104,0.015371862621976587,2.638082080333473e-05,0.011339679934655957,1.9552791409759736e-05,0.30296756383712903,0.48930296756383723,0.39613526570048313,0.94,18.532608695652176,0.24645377407495755,-0.18821182143154036,0.3724209252068142,12.676322576531106,0.179991493200205
104,105,0.05973812489865578,1.4991284607781857e-08,0.14101951209229802,0.228634901917304,0.3015873015873015,0.08695652173913046,0.194271911663216,0.94,20.28804347826087,0.161618107004006,-0.11131810246449861,-0.10000131758116183,13.795721157626346,0.16791712730737285
105,106,0.002850472432958448,0.011855294652364462,0.0032288272652179753,0.0759902020435933,0.4904761904761904,0.3825396825396826,0.4365079365079365,0.93,17.816666666666666,0.20413182712192995,-0.21957239701025552,0.13674376500977836,12.257526032786734,0.14045745108946991
106,107,0.0019986585154285184,0.00043585174921120416,0.0008230280645246611,3.0557801914728854e-05,0.32916053019145797,0.46890852560955654,0.39903452790050725,0.98,17.350515463917525,0.24276631713215194,-0.23999132680215257,0.3518866765912244,11.662382240696425,0.1735037985276636
107,108,0.059198959973579754,0.0010167198202037124,0.01841608436593066,0.028523068951139978,0.28315412186379935,0.32590885816692267,0.304531490015361,0.94,18.876344086021504,0.2111765849733291,-0.17315510000392506,0.17597373064761282,12.283973279746208,0.15706358954476277
108,109,5.8716326989762624e-05,5.201288629365795e-06,0.001841610666683524,3.791674277301742e-05,0.5021645021645021,0.4653679653679655,0.48376623376623384,1.0,17.550505050505052,0.23992760086539086,-0.2312311363241312,0.33607878880435305,13.960531477664574,0.16425814564597027
109,110,0.017522118226605723,0.000638730866995363,0.012489375461682769,0.004558513774798709,0.2908346134152585,0.36891961085509467,0.32987711213517656,0.93,18.634408602150536,0.22027954590460055,-0.18375265639806446,0.22666515994427813,12.332782562159984,0.15443901242482866
110,111,0.0010165928186067505,6.933477165378714e-06,0.0012818030910271157,0.00038908956113193786,0.3908730158730159,0.564484126984127,0.47767857142857145,0.97,17.453125,0.23015663701619013,-0.23549669737528245,0.28166746848103813,12.534344095366205,0.15406233879546558
