,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,gTON_STN_MEAN_nS_pF,gTON_STN_SIGMA,gTON_STN_THETA,gTON_CL_S_MEAN_nS_pF,gTON_CL_S_SIGMA,gTON_CL_S_THETA,gTON_CL_D_MEAN_nS_pF,gTON_CL_D_SIGMA,gTON_CL_D_THETA,gKCC2_S_nS_pF,gKCC2_D_nS_pF,gTRPC3_nS_pF,gHCN_nS_pF,gCA_nS_pF,gL_nS_pF,gSK_nS_pF,gNAP_nS_pF,gNAF_nS_pF,gKDR_nS_pF,gSD_nS,soma_noise_intensity,soma_noise_intensity_theta,dend_noise_intensity,dend_noise_intensity_theta,Eleak_mV,CL_in_S,CL_in_D,Iapp,Iapp_dend,gpe_stim,gpe_stim_freqs,gpe_poisson,W_gpe,gpe_start_time,gpe_base_length,gpe_stim_length,gpe_post_length,str_stim,str_stim_freqs,str_poisson,W_str,str_start_time,str_base_length,str_stim_length,str_post_length,tausyn,tauexc,tausyn_dend,pre_exp_fr,pre_exp_cv,pre_exp_fr_zscore,pre_exp_cv_zscore,connections,total_weight,sim,rel_error
70,70.0,70.0,70.0,70.0,70.0,70.0,70.0,22.0,80283.0,83.0,0.0297464864581422,0.005,0.001,0.0030566,0.005,0.001,0.0030566,0.002,0.0004,0.005412,0.005412,0.144083,0.0,0.662309,0.036186,0.005064,0.17455,37.8154,40.3374,26.5,0.08248,0.1,0.03304,0.04,-58.2338,6.190866963268207,6.190866963268207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.128033171208918,5.0,1.0,1.0,1.0,0.0,5.0,34.13230366082081,28.0,0.0727760269338087,2.9466447277979606,-0.2694938245544296,1.0,0.227216,803.0,0.1386204652642644
71,71.0,71.0,71.0,71.0,71.0,71.0,71.0,144.0,25529.0,29.0,0.0438828896398082,0.005,0.001,0.0088392,0.005,0.001,0.0088392,0.002,0.0004,0.003785,0.003785,0.092146,0.0,1.08173,0.030957,0.007221,0.228958,46.8924,83.0159,26.5,0.292,0.1,0.1167999999999999,0.04,-57.5428,9.807551949617263,9.807551949617263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.491192320311209,5.0,1.0,1.0,1.0,0.0,5.0,42.590512681307295,28.0,0.0880402512654074,1.5691484671960785,0.1277730747399664,1.0,0.055982,256.0,0.6727515154309173
72,72.0,72.0,72.0,72.0,72.0,72.0,72.0,18.0,57269.0,69.0,0.0225419076415496,0.005,0.001,0.0110113,0.005,0.001,0.0110113,0.002,0.0004,0.003433,0.003433,0.1466,0.0,0.089404,0.033757,0.011329,0.170406,46.7291,50.9155,26.5,0.09272,0.1,0.03712,0.04,-58.9845,10.71271787193117,10.71271787193117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4118324509164748,5.0,1.0,1.0,1.0,0.0,5.0,34.129477946455154,27.5,0.1911886694836547,2.1659092471406773,0.0638886948731283,3.0,0.5927370000000001,573.0,0.0666525492036146
73,73.0,73.0,73.0,73.0,73.0,73.0,73.0,79.0,20578.0,78.0,0.0132025980363839,0.005,0.001,0.0084854,0.005,0.001,0.0084854,0.002,0.0004,0.003548,0.003548,0.130156,0.0,0.513414,0.032261,0.008408,0.211527,40.9378,29.8863,26.5,0.63904,0.1,0.2556,0.04,-54.6045,9.876772949875056,9.876772949875056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.4795535452730837,5.0,1.0,1.0,1.0,0.0,5.0,41.65428369118698,32.5,0.1368009224976859,2.4530725439727017,-0.0876444544208026,1.0,0.087791,206.0,0.5136713742257065
74,74.0,74.0,74.0,74.0,74.0,74.0,74.0,140.0,50749.0,49.0,0.0220946141036666,0.005,0.001,0.0155411,0.005,0.001,0.0155411,0.002,0.0004,0.002319,0.002319,0.146239,0.0,0.396148,0.027222,0.006024,0.213916,50.1423,36.0498,26.5,0.89488,0.1,0.3579199999999999,0.04,-59.2791,12.508543271814649,12.508543271814649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.7064183207951786,5.0,1.0,1.0,1.0,0.0,5.0,28.593167862836708,30.5,0.075125769748273,2.430653929119346,-0.2180697552360681,2.0,0.482802,508.0,0.0793453743626088
75,75.0,75.0,75.0,75.0,75.0,75.0,75.0,249.0,8791.0,91.0,0.0273575291249242,0.005,0.001,0.0028565,0.005,0.001,0.0028565,0.002,0.0004,0.000322,0.000322,0.116278,0.0,0.818118,0.034941,0.005877,0.214867,46.6266,56.8974,26.5,0.7832,0.1,0.31328,0.04,-58.1447,13.036215009480136,13.036215009480136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.4232100664439648,5.0,1.0,1.0,1.0,0.0,5.0,34.42416255825126,31.0,0.0952678970825941,2.2702566009648293,-0.3599925656607902,1.0,0.082555,88.0,0.5355910607726166
76,76.0,76.0,76.0,76.0,76.0,76.0,76.0,31.0,28330.0,30.0,0.033115202749496,0.005,0.001,0.0175624,0.005,0.001,0.0175624,0.002,0.0004,0.001147,0.001147,0.132607,0.0,0.48462,0.031715,0.003074,0.170631,39.488,68.2982,26.5,0.61136,0.1,0.24456,0.04,-59.253,13.81583400032779,13.81583400032779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.27567402005727326,5.0,1.0,1.0,1.0,0.0,5.0,30.59182088758737,33.0,0.0616010553511904,1.7216693344710612,0.0311283107398128,3.0,0.371271,284.0,0.3241318187960151
77,77.0,77.0,77.0,77.0,77.0,77.0,77.0,207.0,128975.0,75.0,0.0169424340192102,0.005,0.001,0.0137605,0.005,0.001,0.0137605,0.002,0.0004,0.001109,0.001109,0.188191,0.0,0.336454,0.027608,0.012766,0.275473,26.7407,65.8028,26.5,1.11952,0.1,0.4478399999999999,0.04,-58.8547,13.551766880581516,13.551766880581516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.335457426937163,5.0,1.0,1.0,1.0,0.0,5.0,17.647659292633012,33.5,0.1807972487384197,2.1794781308473308,0.1675019447442703,2.0,0.750017,1290.0,0.0340569063502249
78,78.0,78.0,78.0,78.0,78.0,78.0,78.0,99.0,93708.0,8.0,0.0278644167731986,0.005,0.001,0.0093148,0.005,0.001,0.0093148,0.002,0.0004,0.00269,0.00269,0.140549,0.0,0.584407,0.024945,0.006876,0.206136,49.0341,44.5112,26.5,0.73216,0.1,0.29288,0.04,-57.4807,10.922823544372186,10.922823544372186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.2674545989596808,5.0,1.0,1.0,1.0,0.0,5.0,40.94993062976784,32.0,0.3154373125617935,2.395574695419638,0.8845138966676257,1.0,0.482783,938.0,0.7220315833329639
79,79.0,79.0,79.0,79.0,79.0,79.0,79.0,75.0,93708.0,8.0,0.0345751728926858,0.005,0.001,0.0027057,0.005,0.001,0.0027057,0.002,0.0004,0.004022,0.004022,0.140549,0.0,0.584407,0.024945,0.006876,0.206136,49.0341,44.5112,26.5,0.73216,0.1,0.29288,0.04,-57.4807,6.530495897034441,6.530495897034441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0657426015840326,5.0,1.0,1.0,1.0,0.0,5.0,51.54985625605245,32.0,0.3154373125617935,2.395574695419638,0.8845138966676257,1.0,0.482783,938.0,0.7220315833329639
80,80.0,80.0,80.0,80.0,80.0,80.0,80.0,20.0,18751.0,51.0,0.0489129609185404,0.005,0.001,0.0142999,0.005,0.001,0.0142999,0.002,0.0004,0.001664,0.001664,0.065718,0.0,0.840123,0.019278,0.006189,0.244279,33.9161,13.0703,26.5,0.67272,0.1,0.2691199999999999,0.04,-56.5286,12.9809723047376,12.9809723047376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.4374524017755518,5.0,1.0,1.0,1.0,0.0,5.0,22.14631848767444,31.0,0.0733808472696326,1.988699581376193,-0.3642063157096676,3.0,0.2505469999999999,188.0,0.9163608538038144
81,81.0,81.0,81.0,81.0,81.0,81.0,81.0,166.0,51980.0,80.0,0.0207487958281836,0.005,0.001,0.0106691,0.005,0.001,0.0106691,0.002,0.0004,0.004925,0.004925,0.196372,0.0,0.575872,0.013695,0.010534,0.160107,38.4698,37.9965,26.5,0.76104,0.1,0.3044,0.04,-56.9007,9.588561892144524,9.588561892144524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.539449993987025,5.0,1.0,1.0,1.0,0.0,5.0,28.4620563981254,34.0,0.2193173796987001,2.2896127502346566,0.4425806991778069,1.0,0.244489,520.0,0.7028364787261204
82,82.0,82.0,82.0,82.0,82.0,82.0,82.0,170.0,129322.0,22.0,0.0316626125620708,0.005,0.001,0.001972,0.005,0.001,0.001972,0.002,0.0004,0.003318,0.003318,0.164806,0.0,0.81262,0.031257,0.00352,0.146283,48.0722,14.7477,26.5,0.8122400000000001,0.1,0.32488,0.04,-57.6224,6.2860340728807005,6.2860340728807005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.117472189659806,5.0,1.0,1.0,1.0,0.0,5.0,34.77947806521108,33.0,0.2392572345372156,1.7880061439552613,0.5703740513712177,1.0,0.477559,1294.0,0.479386190081753
83,83.0,83.0,83.0,83.0,83.0,83.0,83.0,21.0,25443.0,43.0,0.0410545467968317,0.005,0.001,0.0143405,0.005,0.001,0.0143405,0.002,0.0004,0.000484,0.000484,0.225372,0.0,0.442529,0.02834,0.00633,0.091962,48.5021,66.1755,26.5,0.03208,0.1,0.0128,0.04,-55.4764,14.404383545813904,14.404383545813904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.214191875238026,5.0,1.0,1.0,1.0,0.0,5.0,15.76369039214075,38.5,0.083824713697274,1.83541645798687,0.2693474609161878,1.0,0.094269,255.0,0.1099918947720538
84,84.0,84.0,84.0,84.0,84.0,84.0,84.0,231.0,27175.0,75.0,0.0245705708020316,0.005,0.001,0.0191313,0.005,0.001,0.0191313,0.002,0.0004,0.002358,0.002358,0.116243,0.0,1.01201,0.018111,0.00715,0.264215,23.09,66.7523,26.5,0.39392,0.1,0.1576,0.04,-59.1184,12.878041894089934,12.878041894089934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.4536209326684116,5.0,1.0,1.0,1.0,0.0,5.0,18.127984645012887,37.0,0.0524330725941259,2.516877899643915,-0.3207876265405331,3.0,0.103284,272.0,2.047194506461751
85,85.0,85.0,85.0,85.0,85.0,85.0,85.0,107.0,58277.0,77.0,0.0181318422784195,0.005,0.001,0.0024041,0.005,0.001,0.0024041,0.002,0.0004,0.003182,0.003182,0.153907,0.0,0.41488,0.030827,0.005368,0.214774,46.3523,60.8806,26.5,0.062,0.1,0.0248,0.04,-58.0415,6.776552790635211,6.776552790635211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.035704131642931,5.0,1.0,1.0,1.0,0.0,5.0,49.11636468499932,36.5,0.1424745550572918,3.0555488648451834,0.1932374549772839,1.0,0.153801,583.0,0.2520979445632178
86,86.0,86.0,86.0,86.0,86.0,86.0,86.0,119.0,88466.0,66.0,0.0414537547902393,0.005,0.001,0.0027086,0.005,0.001,0.0027086,0.002,0.0004,0.002781,0.002781,0.164476,0.0,0.492293,0.063415,0.003637,0.233065,33.9976,32.4784,26.5,0.13296,0.1,0.0532,0.04,-55.2139,7.370045022258024,7.370045022258024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.9349179985527907,5.0,1.0,1.0,1.0,0.0,5.0,47.55805167254045,36.0,0.1802158988136002,3.503872718068504,0.4963085037336134,1.0,0.389319,885.0,0.9300363819758576
87,87.0,87.0,87.0,87.0,87.0,87.0,87.0,130.0,117968.0,68.0,0.0247906602542209,0.005,0.001,0.0109678,0.005,0.001,0.0109678,0.002,0.0004,0.001723,0.001723,0.140418,0.0,0.647155,0.018751,0.00592,0.249149,30.5943,36.6235,26.5,0.5548,0.1,0.22192,0.04,-54.9274,12.401861168055213,12.401861168055213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.7184189651403948,5.0,1.0,1.0,1.0,0.0,5.0,29.571074378522287,43.0,0.2086257579964538,3.3817687577219364,0.6280674496845148,2.0,0.745107,1180.0,0.0308219769328872
88,88.0,88.0,88.0,88.0,88.0,88.0,88.0,101.0,93340.0,40.0,0.0377484190047268,0.005,0.001,0.0101877,0.005,0.001,0.0101877,0.002,0.0004,0.006814,0.006814,0.132056,0.0,1.10826,0.050502,0.006803,0.249866,43.1129,56.1937,26.5,0.6335200000000001,0.1,0.25336,0.04,-54.3405,8.51551088493061,8.51551088493061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.863643794420749,5.0,1.0,1.0,1.0,0.0,5.0,36.60976736273874,42.0,0.1244186243464976,2.289007232621262,0.0939736054834549,1.0,0.259688,934.0,0.7623487992561278
89,89.0,89.0,89.0,89.0,89.0,89.0,89.0,175.0,118040.0,40.0,0.0179052187056819,0.005,0.001,0.0034278,0.005,0.001,0.0034278,0.002,0.0004,0.007741,0.007741,0.12408,0.0,0.385039,0.01836,0.002122,0.261265,54.5383,61.9532,26.5,0.07624,0.1,0.03048,0.04,-58.0207,5.7800326810250375,5.7800326810250375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.1691175605942385,5.0,1.0,1.0,1.0,0.0,5.0,36.84535872272282,41.5,0.1824617230482969,3.010667342300574,0.3768542096945579,1.0,0.456195,1181.0,0.8904517805949197
90,90.0,90.0,90.0,90.0,90.0,90.0,90.0,29.0,30834.0,34.0,0.0293595271191493,0.005,0.001,0.0113187,0.005,0.001,0.0113187,0.002,0.0004,0.002057,0.002057,0.161999,0.0,0.533261,0.017662,0.006696,0.267969,48.4125,47.0551,26.5,0.0324,0.1,0.01296,0.04,-57.7648,12.083373913735151,12.083373913735151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.8097030773431941,5.0,1.0,1.0,1.0,0.0,5.0,22.67046203275703,43.5,0.0595513429711684,3.1161714535005176,-0.2500089866592993,3.0,0.326999,309.0,1.8548814497667747
91,91.0,91.0,91.0,91.0,91.0,91.0,91.0,51.0,84443.0,43.0,0.0480482756953791,0.005,0.001,0.0285186,0.005,0.001,0.0285186,0.002,0.0004,0.004207,0.004207,0.146287,0.0,0.948789,0.036398,0.005208,0.241011,34.7926,57.9092,26.5,0.07968,0.1,0.03184,0.04,-57.7058,12.531875838875662,12.531875838875662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6421285205406646,5.0,1.0,1.0,1.0,0.0,5.0,31.24940507559205,41.0,0.1565516012927089,3.249761223070533,-0.1124867599532217,1.0,0.322937,845.0,0.2393839104525806
92,92.0,92.0,92.0,92.0,92.0,92.0,92.0,7.0,30834.0,34.0,0.0384987134260427,0.005,0.001,0.016414,0.005,0.001,0.016414,0.002,0.0004,0.00071,0.00071,0.161999,0.0,0.533261,0.017662,0.006696,0.267969,48.4125,47.0551,26.5,0.0324,0.1,0.01296,0.04,-57.7648,14.2206352678422,14.2206352678422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.22027917200856467,5.0,1.0,1.0,1.0,0.0,5.0,32.06117205600495,43.5,0.0595513429711684,3.1161714535005176,-0.2500089866592993,3.0,0.326999,309.0,3.974983415489596
93,93.0,93.0,93.0,93.0,93.0,93.0,93.0,74.0,28050.0,50.0,0.0376077787047297,0.005,0.001,0.0067599,0.005,0.001,0.0067599,0.002,0.0004,0.008863,0.008863,0.131007,0.0,0.505387,0.003971,0.003638,0.236606,35.9801,84.8582,26.5,0.11176,0.1,0.04472,0.04,-57.2207,6.797314864532828,6.797314864532828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.0213841137529363,5.0,1.0,1.0,1.0,0.0,5.0,44.47934013388421,47.0,0.064768454020247,3.3994582458594382,0.1019253771532071,4.0,0.386341,281.0,1.511057950124905
94,94.0,94.0,94.0,94.0,94.0,94.0,94.0,63.0,17983.0,83.0,0.0226522760929826,0.005,0.001,0.0012586,0.005,0.001,0.0012586,0.002,0.0004,0.002197,0.002197,0.12336,0.0,0.860698,0.043287,0.001174,0.28791,48.3043,63.4246,26.5,0.80528,0.1,0.32216,0.04,-58.055,6.2170863600837984,6.2170863600837984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,2.123952341118875,5.0,1.0,1.0,1.0,0.0,5.0,38.83130493251242,48.0,0.0492446627102561,3.119335346688698,-0.2389359659453004,3.0,0.254415,180.0,0.8453021398548196
95,95.0,95.0,95.0,95.0,95.0,95.0,95.0,243.0,62649.0,49.0,0.0300297257228542,0.005,0.001,0.0097904,0.005,0.001,0.0097904,0.002,0.0004,0.006433,0.006433,0.18772,0.0,0.790499,0.027088,0.009039,0.237393,60.3368,63.8473,26.5,0.13688,0.1,0.05472,0.04,-55.3432,8.56585981752009,8.56585981752009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.8019617975854092,5.0,1.0,1.0,1.0,0.0,5.0,38.48991466787631,51.0,0.0962337273531502,3.3291393346230715,-0.0690350466010926,3.0,0.55748,627.0,0.7522040556258769
96,96.0,96.0,96.0,96.0,96.0,96.0,96.0,238.0,26520.0,20.0,0.0372390443224806,0.005,0.001,0.006206,0.005,0.001,0.006206,0.002,0.0004,0.000796,0.000796,0.138024,0.0,0.636181,0.024759,0.003806,0.300513,47.771,32.9172,26.5,0.78952,0.1,0.31584,0.04,-58.2612,12.804520297815992,12.804520297815992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.5374875935333667,5.0,1.0,1.0,1.0,0.0,5.0,28.551577496425804,53.5,0.0689942432579516,3.18614377365514,-0.113292180104619,1.0,0.053291,266.0,10.302219548349134
97,97.0,97.0,97.0,97.0,97.0,97.0,97.0,80.0,27748.0,48.0,0.0415254096818408,0.005,0.001,0.0027898,0.005,0.001,0.0027898,0.002,0.0004,0.002667,0.002667,0.138138,0.0,0.75301,0.028231,0.000247,0.326825,39.5661,42.7387,26.5,0.53712,0.1,0.21488,0.04,-56.85,7.549603991861768,7.549603991861768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,1.931597884765178,5.0,1.0,1.0,1.0,0.0,5.0,49.81998946775524,59.5,0.1538792547065364,3.8514700819605134,0.6364131201471231,2.0,0.230728,278.0,16.05305261538638
98,98.0,98.0,98.0,98.0,98.0,98.0,98.0,168.0,22510.0,10.0,0.0294386479222935,0.005,0.001,0.0135256,0.005,0.001,0.0135256,0.002,0.0004,0.001953,0.001953,0.117755,0.0,0.784945,0.047659,0.004951,0.221608,42.3168,77.2786,26.5,0.96528,0.1,0.3861599999999999,0.04,-59.6367,12.575081447122995,12.575081447122995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.6418013509571454,5.0,1.0,1.0,1.0,0.0,5.0,36.29289394563304,18.0,0.186832725330805,1.08509837977487,0.3470558812825028,3.0,0.276453,226.0,0.0102339257310967
99,99.0,99.0,99.0,99.0,99.0,99.0,99.0,178.0,94194.0,94.0,0.0302370115020577,0.005,0.001,0.0067077,0.005,0.001,0.0067077,0.002,0.0004,0.001461,0.001461,0.071439,0.0,0.37301,0.048852,0.007901,0.222205,53.9703,40.6479,26.5,0.74736,0.1,0.29896,0.04,-55.5352,11.654842485905837,11.654842485905837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.911696907692616,5.0,1.0,1.0,1.0,0.0,5.0,33.979179538892275,15.0,0.2114224202764801,0.3120005639979782,0.4149010145629286,5.0,1.5838800000000002,942.0,0.0105635858949293
